StableWorldId,DonorSourceReference,SemanticCategory,ProductionPrefab,ProductionMaterials,CollisionReference,LodGroup,PivotMode,ScaleMode,ExpectedBoundsCenter,ExpectedBoundsSize,MeasuredBoundsCenter,MeasuredBoundsSize,AllowedDeviationMeters,TransformOffset,ReplacementStatus,AuthoringStatus,ValidationStatus,ProductionZone,PerformanceTier,WetnessCompatibility,WeatherCompatibility,Notes,SourceControlStatus,ManualArtDependency,LastValidationTimestamp,AssetVersion
"a91362961971e367a87ec21f26184c6c","SATSUMA(557kg, 248)/MiscParts/fuel tank pipe(xxxxx)/FuelFiller/Pivot/body_fuel_hatch/Trigger","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","152.9993|1.749187|-1027.833","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"1dfdfee4971b31c1778c2cd15fb7c8c6","DRAGRACE/LOD/DRAGSTRIP/Drag1/dragcar1/PIVOT/body 1","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-572.0667|4.514324|-1944.031","3.894897|0.693652|5.069946","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-2_-4","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","e4d74d252c2b5ad08b04de9702e8214f","2026-07-14T00:00:00+05:00","0"
"3d521d6ee0c9e1e31bcf9f2e78a1a0af","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-OjastaAl(lik)koon/OjastaAlkoon-Viholliset/OjastaAlkoon-Car09a","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","164.48|-71.149|-1037.625","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"b724d9eb0fc7de18ee4e8366e8147671","Systems/OptionsMenu/VehicleControls/Page1/Buttons/Handbrake/GUITextLabelDZ/Alignment/GUISliderBG","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.0601|46.22952|-1041.702","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"1de7af01e8cfe0be5b76171550c08a36","PERAJARVI/CHURCH/LOD/Stones/StoneSirkka/Mesh","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1200.249|5.184|114.176","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"b51af037f9b1c1f03aa51a938f136af0","Sheets/ServiceBrochure/PageMisc/5","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.792|8.160854|-1034.105","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"8bfd3bebe07a1c6b9f56f6f045abfb80","HUMANS/FighterPub/Fighter2/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1374.261|6.69231|142.6815","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"218f53e5ceefe7374b85b7e8461326bd","GIFU(750/450psi)/FrontAxlePivot/Bumpsteer/wheelFL/Spindle/IKpivot/Axle/truck_axle_front","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1354.834|7.514515|282.9426","2.289429|0.817765|2.362915","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"76ba97b11a3942f2adae558ba5ae14b3","Systems/OptionsMenu/Graphics/Page1/Buttons/Btn_Draw/GUITextlabel/GUITextLabelShadow","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.9301|44.78952|-1041.722","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"bff2092ab48aa4b789535bea8acb5f57","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Priest-Speech02b","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","168.42|-70.889|-1034.825","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"1351c32e50e3da9cb6dc7496815525b7","STORE/Boxes/rally suspension kit(Clone)/Parts/rally coil spring(Clone)","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1384.472|5.600986|142.5703","0.141968|0.070471|0.167358","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","fe71ff3c872f07e56b3ddab16e4d2768","2026-07-14T00:00:00+05:00","0"
"ee898376ef4758b64d272df5df806379","ITEMS/radio(itemx)/ChangeBatteries/Batteries/5","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","160.92|1.1196|-1029.11","0.042892|0.036404|0.063843","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"e807ffe686434c640b15bfef6945df2f","Sheets/ServiceBrochure/PageMetalwork/3","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.792|8.227854|-1034.105","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"743da16c59244ca89d25ffd26cdd6a32","SATSUMA(557kg, 248)/Colliders/collider_rearwindow","Window","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.749|1.071809|-1029.251","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","2e30e44ad5f9b850a82b21d5f99d1172","2026-07-14T00:00:00+05:00","0"
"4425b682ace7476864417ce72ccb1b17","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Tekstit/Text-Grave-KeijoPaljasvatsa","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.24|-71.049|-1035.795","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"30f5a45324b09f719ea2697ef01b52ee","REPAIRSHOP/Building/Door1Closed/garage_door 1/Window","Window","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1724.968|7.969|-309.5019","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","a4b467846ac44e4b7a0e6d7c18f3774b","2026-07-14T00:00:00+05:00","0"
"54208e48e9c251e37ee42143fac5c316","Systems/OptionsMenu/Graphics/Page1/Buttons/Btn_Mirrors/GUITextlabel","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.8901|40.32952|-1041.722","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"e06f730b84f96c2f908502a4d6faab09","TRAFFIC/VehiclesHighway/TRUCK/wheelRL2/tire/truck_tire_rear 1","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1519.4|2.19461|-1911.596","0.615723|1.067054|1.068115","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"3f75ad48b0acde9bb8bf42faedd80410","MAP/Buildings/DINGONBIISI/autiotalo/LOD/mattress","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1536.866|13.295|-238.02","0.867432|0.387129|0.844849","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","cfa8c883f111ad7327d625be47722be6","2026-07-14T00:00:00+05:00","0"
"a428315ed98af83c63dfb4325a9a23cc","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Joulupukki/Joulupukki-EndingSanta","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","170.48|-70.649|-1040.625","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"39b8fad180ae44b1ce81ce33932d8057","ITEMS/grill(itemx)/Fireplace/TriggerCharcoals","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","155.3553|1.455104|-1040.667","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"c5f0960d4931832f5827836b07fd9656","CARPARTS/PartsMotor/piston2(Clone)/New2/top1","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","152.4522|1.622001|-1043.004","0.10614|0.089998|0.11023","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"1202ed32eca93a3c6888bb95f0ba5905","ITEMS/spanner set(itemx)/Tools/spanner(13)(Clone)/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","155.1264|2.076581|-1040.961","0.037155|0.037224|0.233765","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"37584ad174b8fc1aa9099ab2036ffd9b","JOBS/HouseDrunk/Moving/JokkeHiker1/Pivot/RagDoll/thigh(right)/leg(right)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","2108.931|9.350918|-1260.903","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"4847993fbcc0eb4d5cf2433f587271f6","TRAFFIC/Police/Checkpoints/Cops/CopRadar1/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/collar_left/shoulder(leftx)/arm(leftx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","481.173|15.89896|562.7673","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"9e61aeb4462e6f1ec7bf9af8e452ac0a","HUMANS/Randomizer/Walkers/Rauno/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/collar_right/shoulder(right)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1077.578|3.766087|-1683.52","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"9e77a99d7d9a57b81d00c3ddec7d0a05","CARPARTS/PartsMotor/carburator(Clone)/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","152.8981|2.155099|-1042.936","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"cc0e0cb5f580e335b97f0034f6579ccb","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-RunTheGauntlet/Gauntlet-GameC/Gauntlet-MissionC","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.98|-70.949|-1046.225","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"1c61e4ffff3cca78fa4f6185d1dd159c","PERAJARVI/CHURCH/LOD/Stones/StoneSuski/Mesh","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1213.283|6.593|119.4261","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"ce34be5960c63c96839d61b1a910f2ed","Systems/Teletext/VKTekstiTV/PAGES/181/Texts/Newsline","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","175.4501|-36.87048|-1024.814","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"b423d90840949ba35deaf74992c5502c","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Rapula/Rapula-Level14","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.88|-71.149|-1040.625","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"3b852b1c95900f5df53bbf54573b7011","SATSUMA(557kg, 248)/Dashboard/Steering/CarSteeringPivot/steering column(xxxxx)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.9842|1.69909|-1029.891","0.10553|0.541898|0.687378","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"5e2c7a0494af7282d7aa12897cc7f89b","HAYOSIKO(1500kg, 250)/RadioPivot/Radio/Pivot/knob","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","190.9507|2.418403|-1087.441","0.030823|0.041914|0.045898","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
