ComponentId,HierarchyPath,FsmName,StateName,Transitions,ActionSequence,GameObjectReferences,NamedValues,StringParameters,ParameterNames,ByteDataAscii
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=29411[Database/DatabaseWiring/WiringDash2];ThisWire1=14987[SATSUMA(557kg, 248)/Wiring/Parts/wiring_dash2(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","FINISHED","","","","","","",""
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","ASSEMBLE","","","","","","",""
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","CLOSELOOP","","","","","","",""
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","INSTALLED","","","","","","",""
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","LOOP","","","","","","",""
111008,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox","Assemble","NOTINSTALLED","","","","","","",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;STARTER;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=26327[SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","Finish assembly","","SetFsmBool;SetFsmBool;ActivateGameObject;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=15250[Database/DatabaseWiring/WiringStarter];db_ThisPart2=21525[Database/DatabaseWiring/WiringBatteryPlus];ThisWire1=31786[SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)];ThisWire2=23982[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","FINISHED","","","","","","",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","ASSEMBLE","","","","","","",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","CLOSELOOP","","","","","","",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","INSTALLED","","","","","","",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","LOOP","","","","","","",""
111183,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus","Assemble","NOTINSTALLED","","","","","","",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;POSITIVE TERMINAL;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=25097[SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/StarterBatteryPlus]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","Finish assembly","","SetFsmBool;SetFsmBool;ActivateGameObject;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=15250[Database/DatabaseWiring/WiringStarter];db_ThisPart2=21525[Database/DatabaseWiring/WiringBatteryPlus];ThisWire1=31786[SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)];ThisWire2=23982[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","FINISHED","","","","","","",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","ASSEMBLE","","","","","","",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","CLOSELOOP","","","","","","",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","INSTALLED","","","","","","",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","LOOP","","","","","","",""
111511,"SATSUMA(557kg, 248)/Wiring/Triggers/StarterBattery/BatteryPlusStarter","Assemble","NOTINSTALLED","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;IGNITION SWITCH;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=5625[SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/FuseboxIgnition]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=23629[Database/DatabaseWiring/WiringIgnition];ThisWire1=23105[SATSUMA(557kg, 248)/Wiring/Parts/wiring_ignition(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","FINISHED","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","ASSEMBLE","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","CLOSELOOP","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","INSTALLED","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","LOOP","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","NOTINSTALLED","","","","","","",""
111940,"SATSUMA(557kg, 248)/Wiring/Triggers/IgnitionFusebox/IgnitionFusebox","Assemble","RESET","","","","","","",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;REARLIGHT LEFT;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=5917[SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/ConnectorLight]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=8793[Database/DatabaseWiring/WiringRearlightLeft];ThisWire1=21419[SATSUMA(557kg, 248)/Wiring/Parts/wiring_rearlights_left(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","FINISHED","","","","","","",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","ASSEMBLE","","","","","","",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","CLOSELOOP","","","","","","",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","INSTALLED","","","","","","",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","LOOP","","","","","","",""
112226,"SATSUMA(557kg, 248)/Wiring/Triggers/RearlightLeft/LightConnector","Assemble","NOTINSTALLED","","","","","","",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;AUDIO OUT LEFT;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=24272[SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/SubwooferAmplifier]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=2004[Database/DatabaseWiring/WiringSubwooferLeft];ThisWire1=22917[SATSUMA(557kg, 248)/Wiring/Parts/wiring_subwoofer_left(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","FINISHED","","","","","","",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","ASSEMBLE","","","","","","",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","CLOSELOOP","","","","","","",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","INSTALLED","","","","","","",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","LOOP","","","","","","",""
112256,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferLeft/AmplifierSubwoofer","Assemble","NOTINSTALLED","","","","","","",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;DASH HARNESS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=33202[SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=22033[Database/DatabaseWiring/WiringGaugeAFR];ThisWire1=9443[SATSUMA(557kg, 248)/Wiring/Parts/wiring_gauge_afr(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","FINISHED","","","","","","",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","ASSEMBLE","","","","","","",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","CLOSELOOP","","","","","","",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","INSTALLED","","","","","","",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","LOOP","","","","","","",""
112574,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge","Assemble","NOTINSTALLED","","","","","","",""
112899,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)/BoltPM","Screw","Save data 2","FINISHED->Stages 2","GetChild;GetName;GetStringRight;ConvertStringToInt;ArrayListGet","ThisBolt=31157[CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM/bolt1];PartAssembled=31786[SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)]","","- useVariable: 0;Untagged;- useVariable: 1;- useVariable: 1;- useVariable: 1;- useVariable: 0;","childName;withTag;storeResult;gameObject;storeName;everyFrame;stringVariable;charCount;storeResult;everyFrame;stringVariable;intVariable;everyFrame;gameObject;reference;atIndex;result;failureEvent","Index|IndexFINISHED"
